Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_30,EMA_10,EMA_30,Daily_Return,Volatility
2024-03-01,2927.0,3000.0,2925.0,2984.25,2984.25,6066463,2953.925,2883.136653645833,2947.846399486568,2875.2021125968977,0.021443695320933376,0.011062216729512856
2024-03-04,2980.949951171875,3024.89990234375,2974.449951171875,3014.800048828125,3014.800048828125,5012210,2960.6050048828124,2892.4333251953126,2960.019790275942,2884.2084310634286,0.010237094354737408,0.011140357820039267
2024-03-05,3011.550048828125,3014.800048828125,2972.10009765625,3000.39990234375,3000.39990234375,3553834,2966.439990234375,2901.2833251953125,2967.3616288337253,2891.704655016998,-0.004776484758905464,0.011292233834538099
2024-03-06,2986.89990234375,3018.0,2957.0,3006.0,3006.0,3902838,2973.5,2912.911661783854,2974.3867872275932,2899.078548241708,0.0018664504194509934,0.0111932685140221
2024-03-07,3005.949951171875,3006.199951171875,2951.10009765625,2957.85009765625,2957.85009765625,4157863,2972.935009765625,2921.914998372396,2971.38011639644,2902.8702611071626,-0.01601793158474718,0.012255256997518962
2024-03-11,2978.0,2978.0,2927.0,2933.199951171875,2933.199951171875,5638565,2967.5300048828126,2929.483333333333,2964.4382681737916,2904.827015304886,-0.008333805186377496,0.01213898113790981
2024-03-12,2933.199951171875,2976.0,2930.050048828125,2950.85009765625,2950.85009765625,4716339,2965.1500244140625,2931.3083333333334,2961.9676917160564,2907.796246424329,0.00601736900933858,0.012338387783644328
2024-03-13,2959.550048828125,2966.199951171875,2855.550048828125,2864.35009765625,2864.35009765625,6761067,2954.455029296875,2932.945003255208,2944.219038250637,2904.9932690844535,-0.029313586640237532,0.015301715018089121
2024-03-14,2879.39990234375,2897.050048828125,2851.0,2862.949951171875,2862.949951171875,9285551,2949.6250244140624,2933.2683349609374,2929.4428405999524,2902.2807969610617,-0.0004888182088916837,0.014143433571489557
2024-03-15,2851.89990234375,2866.449951171875,2825.800048828125,2836.449951171875,2836.449951171875,9611909,2941.110009765625,2932.7066650390625,2912.53504252212,2898.033645619824,-0.009256186958194301,0.014206583094717371
2024-03-18,2840.0,2883.449951171875,2833.050048828125,2878.949951171875,2878.949951171875,4584696,2930.5800048828123,2931.491666666667,2906.428662276621,2896.802439526408,0.014983518387990946,0.013080785289027203
2024-03-19,2857.5,2875.199951171875,2834.5,2850.5,2850.5,4137882,2914.15,2930.5733317057293,2896.259814589962,2893.815185363414,-0.009882058269298666,0.01225278146363218
2024-03-20,2855.89990234375,2890.0,2848.050048828125,2887.5,2887.5,4244403,2902.860009765625,2931.6366617838544,2894.6671210281506,2893.4077540496455,0.012980178915979579,0.013586575170942954
2024-03-21,2905.050048828125,2915.800048828125,2889.35009765625,2901.949951171875,2901.949951171875,6503468,2892.4550048828123,2932.224991861979,2895.991271963373,2893.9588635414025,0.0050043120941558605,0.013765615267474985
2024-03-22,2899.949951171875,2920.0,2894.699951171875,2910.050048828125,2910.050048828125,9763804,2887.675,2932.55166015625,2898.5474132115096,2894.9970045276427,0.002791260287924313,0.013124723598979112
2024-03-26,2890.0,2904.800048828125,2878.0,2883.14990234375,2883.14990234375,5707953,2882.6699951171877,2931.2733235677083,2895.7478657810075,2894.2326753544885,-0.009243877607949647,0.013180029674645608
2024-03-27,2896.0,3000.0,2894.0,2985.699951171875,2985.699951171875,8163322,2886.15498046875,2933.973323567708,2912.1027903975287,2900.1337899233527,0.03556875372479262,0.01764461795776306
2024-03-28,2985.75,3011.89990234375,2957.300048828125,2971.699951171875,2971.699951171875,10927182,2896.8899658203127,2935.356656901042,2922.938637811046,2904.750961616806,-0.004689017727486311,0.0142957876031353
2024-04-01,2984.949951171875,2987.949951171875,2965.0,2969.550048828125,2969.550048828125,2506940,2907.5499755859373,2935.5833251953127,2931.4134398141514,2908.931547888504,-0.0007234587539372006,0.014303757145545989
2024-04-02,2968.0,2988.0,2950.0,2973.89990234375,2973.89990234375,4455083,2921.294970703125,2936.6733235677084,2939.138251183169,2913.123054627553,0.0014648190615078605,0.013605034623864514
2024-04-03,2964.14990234375,2968.89990234375,2937.800048828125,2943.199951171875,2943.199951171875,3504146,2927.719970703125,2937.4083251953125,2939.8767420902063,2915.063499565896,-0.010323128612257704,0.013856898773969801
2024-04-04,2959.5,2959.5,2900.0,2925.85009765625,2925.85009765625,7245136,2935.25498046875,2936.6699951171877,2937.326443102214,2915.7594091201127,-0.005894894605688261,0.013520882773023827
2024-04-05,2921.75,2941.60009765625,2912.0,2920.199951171875,2920.199951171875,3721149,2938.5249755859377,2935.941658528646,2934.2125354785157,2916.0458957040973,-0.0019311127692088759,0.013075273092982518
2024-04-08,2925.949951171875,2981.949951171875,2922.0,2971.949951171875,2971.949951171875,4178559,2945.5249755859377,2937.1599934895835,2941.073883786399,2919.6526089600834,0.01772138924227873,0.014066966190511955
2024-04-09,2978.0,2979.60009765625,2925.0,2927.300048828125,2927.300048828125,3535707,2947.2499755859376,2935.953328450521,2938.569550157622,2920.1459921773762,-0.015023773306190424,0.015111630265790517
2024-04-10,2932.699951171875,2974.0,2932.699951171875,2959.14990234375,2959.14990234375,4569165,2954.8499755859375,2935.0166585286456,2942.3114323732816,2922.662373478433,0.01088028319077683,0.014980767868120061
2024-04-12,2951.75,2972.949951171875,2926.14990234375,2934.300048828125,2934.300048828125,7775506,2949.7099853515624,2933.671663411458,2940.854817183253,2923.4131912429293,-0.008397632541677913,0.00983049250299082
2024-04-15,2922.0,2964.25,2892.64990234375,2929.64990234375,2929.64990234375,6451031,2945.50498046875,2932.2833251953125,2938.817559939707,2923.815559701047,-0.0015847549354170987,0.009774177037408864
2024-04-16,2906.699951171875,2942.35009765625,2901.85009765625,2931.5,2931.5,4683092,2941.6999755859374,2932.9583251953127,2937.4870944961235,2924.311330042915,0.0006315081043539728,0.009793680951543756
2024-04-18,2927.0,2972.0,2918.699951171875,2928.64990234375,2928.64990234375,9502846,2937.1749755859373,2933.193318684896,2935.880332286601,2924.5912379332917,-0.0009722318458980084,0.009748957117543025
2024-04-19,2913.550048828125,2948.0,2886.050048828125,2940.25,2940.25,7870889,2936.87998046875,2931.7266520182293,2936.6748173254005,2925.601480647273,0.003960902819748702,0.009349082917283577
2024-04-22,2944.89990234375,2965.64990234375,2935.60009765625,2959.699951171875,2959.699951171875,5175181,2940.2649658203127,2929.8899820963543,2940.861205297487,2927.801381971441,0.006615067144588149,0.009318646699231018
2024-04-23,2958.0,2987.0,2911.10009765625,2918.64990234375,2918.64990234375,7302777,2940.1099609375,2927.1649820963544,2936.8227865786253,2927.2109639309447,-0.013869665677384457,0.01045802732725052
2024-04-24,2927.0,2937.10009765625,2899.0,2900.35009765625,2900.35009765625,5231388,2932.9499755859374,2923.643318684896,2930.191388592739,2925.478004816448,-0.006269955390266202,0.008510467882937628
2024-04-25,2885.0,2935.949951171875,2883.0,2919.949951171875,2919.949951171875,7971963,2932.2149658203125,2922.37998046875,2928.3293090616726,2925.1213561942177,0.0067577543591939015,0.007666997665408125
2024-04-26,2927.89990234375,2930.0,2900.0,2905.10009765625,2905.10009765625,4706924,2926.8099853515623,2921.443318684896,2924.1058160788684,2923.829662094994,-0.005085653440623283,0.006698733501565898
2024-04-29,2900.0,2935.800048828125,2900.0,2930.050048828125,2930.050048828125,3623987,2926.3849853515626,2920.7499837239584,2925.186585669642,2924.2309773680995,0.008588327538870066,0.00699303487323709
2024-04-30,2936.0,2966.14990234375,2925.75,2934.0,2934.0,5737131,2926.8199951171873,2923.0716471354167,2926.789024638798,2924.861236892739,0.0013480831747070265,0.006986409610096862
2024-05-02,2944.0,2954.64990234375,2928.25,2933.10009765625,2933.10009765625,7256323,2926.9800048828124,2925.4099853515627,2927.9364924601527,2925.3927762968365,-0.0003067151819189373,0.006985829233744189
2024-05-03,2942.0,2949.89990234375,2832.300048828125,2868.0,2868.0,8613479,2920.9150146484376,2926.4616536458334,2917.0389483764884,2921.6900165357506,-0.022194979880935328,0.009939252388239578
2024-05-06,2871.0,2880.0,2836.0,2839.050048828125,2839.050048828125,3697104,2910.79501953125,2925.131656901042,2902.859148458604,2916.358405715904,-0.010094125234266005,0.009989119622076452
2024-05-07,2831.949951171875,2841.5,2784.0,2802.949951171875,2802.949951171875,7258736,2895.12001953125,2923.5466552734374,2884.693839861017,2909.041731229193,-0.012715555215784602,0.009690627636612043
2024-05-08,2795.0,2865.89990234375,2795.0,2837.10009765625,2837.10009765625,4719501,2886.9650390625,2921.866658528646,2876.0404321874225,2904.4003355148097,0.012183644759727885,0.010614065333279228
2024-05-09,2826.0,2847.5,2780.0,2788.25,2788.25,5504806,2875.755029296875,2918.07666015625,2860.078535426073,2896.9067654815963,-0.01721832010671931,0.01153857193288567
2024-05-10,2793.5,2820.0,2776.14990234375,2814.85009765625,2814.85009765625,5252548,2865.2450439453123,2914.903328450521,2851.855183104287,2891.6127869122192,0.009540069095758996,0.011852685267000049
2024-05-13,2799.800048828125,2813.949951171875,2768.0,2805.39990234375,2805.39990234375,4228310,2855.2750244140625,2912.311661783854,2843.408768420553,2886.050665327157,-0.003357264147163197,0.011841137689515934
2024-05-14,2801.949951171875,2854.14990234375,2800.050048828125,2840.14990234375,2840.14990234375,3594150,2846.285009765625,2907.459993489583,2842.816247315679,2883.0893257798402,0.012386825839328042,0.01232047174705339
2024-05-15,2841.0,2859.949951171875,2826.050048828125,2832.550048828125,2832.550048828125,2523267,2836.1400146484375,2902.8216634114583,2840.949665772487,2879.8287272668263,-0.002675863520215427,0.012226480906095466
2024-05-16,2837.10009765625,2855.0,2796.050048828125,2850.699951171875,2850.699951171875,7355887,2827.9,2898.8599934895833,2842.722444936012,2877.9494513897325,0.006407619293879341,0.012596743985340199
2024-05-17,2846.10009765625,2874.39990234375,2826.5,2871.39990234375,2871.39990234375,5458238,2828.239990234375,2895.443326822917,2847.936528101055,2877.526899838379,0.007261357395177859,0.010877376659464737
2024-05-21,2851.199951171875,2883.64990234375,2851.199951171875,2872.25,2872.25,5588064,2831.5599853515623,2893.078328450521,2852.357159355409,2877.1864546875163,0.000296056866045058,0.010266914124518996
2024-05-22,2872.550048828125,2937.550048828125,2872.550048828125,2921.300048828125,2921.300048828125,5140802,2843.3949951171876,2892.92666015625,2864.89223016863,2880.0324930191687,0.017077221282313593,0.010097971932804444
2024-05-23,2917.10009765625,2984.449951171875,2910.0,2972.10009765625,2972.10009765625,7304130,2856.8949951171876,2894.6566650390623,2884.384569711833,2885.9723384796257,0.017389534788972982,0.010673639206461106
2024-05-24,2967.25,2977.0,2952.199951171875,2960.5,2960.5,3547388,2874.1199951171875,2894.275,2898.2237388551357,2890.780574706747,-0.0039029969634595263,0.008171240923736474
2024-05-27,2960.449951171875,2969.800048828125,2923.10009765625,2932.5,2932.5,3314505,2885.8849853515626,2894.4483317057293,2904.4557863360196,2893.472150532118,-0.009457861847660842,0.009385860658254816
2024-05-28,2936.0,2957.0,2905.5,2912.39990234375,2912.39990234375,3910081,2896.5849853515624,2892.889998372396,2905.9001710646976,2894.6932958102884,-0.00685425325021316,0.009754249157756627
2024-05-29,2893.0,2916.0,2876.89990234375,2881.550048828125,2881.550048828125,3691778,2900.725,2891.1316650390627,2901.4728761125934,2893.8453443920844,-0.010592588432240535,0.01020121728480996
2024-05-30,2871.0,2880.800048828125,2840.199951171875,2849.699951171875,2849.699951171875,6603429,2902.439990234375,2888.4666666666667,2892.059617032463,2890.9972545069095,-0.011053112774911833,0.010901690669749626
2024-05-31,2862.60009765625,2884.5,2844.5,2860.800048828125,2860.800048828125,15534916,2903.45,2886.110001627604,2886.376059177129,2889.0490476889236,0.00389518119326393,0.01078273922317125
2024-06-03,2966.0,3029.0,2918.0,3020.64990234375,3020.64990234375,10763971,2918.375,2889.1766682942707,2910.7894852074232,2897.53942540859,0.05587592658952323,0.02065591278229765
2024-06-04,2996.10009765625,2996.10009765625,2718.60009765625,2794.550048828125,2794.550048828125,18354549,2910.6050048828124,2884.320003255208,2889.655042229369,2890.894949500173,-0.07485139318535128,0.03277800757500045
2024-06-05,2844.0,2862.300048828125,2768.199951171875,2841.5,2841.5,8732445,2902.625,2880.3800048828125,2880.899580005847,2887.7081785646783,0.01680054046323609,0.032759994911276055
2024-06-06,2870.0,2887.39990234375,2842.699951171875,2863.199951171875,2863.199951171875,8927861,2891.7349853515625,2878.531673177083,2877.6814656723973,2886.1270026038524,0.007636794359273225,0.03225073909130476
2024-06-07,2857.0,2944.0,2853.0,2939.89990234375,2939.89990234375,9279348,2889.6749755859373,2879.85,2888.9939087035523,2889.5962219419102,0.02678819240007413,0.033613301497391924
2024-06-10,2939.89990234375,2986.699951171875,2936.14990234375,2942.800048828125,2942.800048828125,4625880,2890.70498046875,2880.611669921875,2898.776843271656,2893.028726902311,0.000986477968880184,0.03345492179601495
2024-06-11,2938.0,2947.35009765625,2909.35009765625,2913.35009765625,2913.35009765625,5887451,2890.8,2880.886669921875,2901.426525887037,2894.3397830799845,-0.010007459114866668,0.03355046589775139
2024-06-12,2915.0,2952.0,2910.35009765625,2926.64990234375,2926.64990234375,5040871,2895.3099853515623,2880.773331705729,2906.0125943337116,2896.4243069034533,0.0045651240811048766,0.03333292862261928
2024-06-13,2944.0,2944.5,2920.199951171875,2930.5,2930.5,4590580,2903.389990234375,2880.6566650390623,2910.4648499094005,2898.622738716134,0.0013155306526984045,0.03302014473005717
2024-06-14,2940.0,2959.35009765625,2914.449951171875,2955.10009765625,2955.10009765625,4078999,2912.8199951171873,2881.389998372396,2918.5803494997367,2902.2664392929155,0.00839450525720875,0.03305977843274953
2024-06-18,2974.699951171875,2974.800048828125,2942.699951171875,2962.050048828125,2962.050048828125,3598383,2906.960009765625,2884.525,2926.483931195807,2906.1234463597034,0.0023518496640391184,0.027557910446182304
2024-06-19,2975.0,2975.0,2912.0,2917.300048828125,2917.300048828125,4362937,2919.235009765625,2887.133333333333,2924.814134401683,2906.8445174866984,-0.015107779835693336,0.011995121529458471
2024-06-20,2918.0,2965.699951171875,2900.199951171875,2947.39990234375,2947.39990234375,8056888,2929.825,2891.9483317057293,2928.9206376638767,2909.460993929089,0.010317709187204205,0.011409700988460747
2024-06-21,2947.25,2949.39990234375,2881.14990234375,2908.39990234375,2908.39990234375,15585180,2934.3449951171874,2894.324991861979,2925.1895948783995,2909.3925364074544,-0.013232001524118742,0.012473441992473895
2024-06-24,2891.050048828125,2899.0,2875.0,2882.949951171875,2882.949951171875,4439193,2928.65,2897.481656901042,2917.5096596590315,2907.686563166449,-0.008750499252653032,0.009124532682420645
2024-06-25,2886.0,2911.85009765625,2882.0,2908.300048828125,2908.300048828125,3522693,2925.2,2900.5966552734376,2915.835184962503,2907.726142886557,0.008793110558837691,0.009715339560851065
2024-06-26,2892.10009765625,3037.949951171875,2890.25,3028.050048828125,3028.050048828125,11007441,2936.6699951171877,2908.0183268229166,2936.237887483525,2915.4889755279487,0.04117525633170227,0.015982845236156024
2024-06-27,3027.5,3075.0,3012.0,3061.10009765625,3061.10009765625,14191515,2950.1150146484374,2915.383333333333,2958.940107514929,2924.8832414717103,0.01091463096553369,0.016133981491810796
2024-06-28,3062.050048828125,3162.0,3062.050048828125,3130.800048828125,3130.800048828125,14478668,2970.14501953125,2925.325,2990.1873695718737,2938.1681967850277,0.022769575952528154,0.017046756017626244
2024-07-01,3125.050048828125,3158.800048828125,3111.35009765625,3120.300048828125,3120.300048828125,3862153,2986.6650146484376,2934.311669921875,3013.844220345737,2949.9186388523244,-0.003353775340565135,0.017324368135424765
2024-07-02,3139.0,3147.0,3114.0,3130.35009765625,3130.35009765625,3874623,3003.49501953125,2942.9433430989584,3035.0271071294665,2961.559378129997,0.0032208597477345613,0.017308504916569267
2024-07-03,3132.64990234375,3150.0,3085.550048828125,3104.85009765625,3104.85009765625,4524810,3022.2500244140624,2950.6966796875,3047.722196316154,2970.803940680078,-0.008146053701498901,0.01650088941326602
2024-07-04,3114.0,3135.0,3101.60009765625,3108.050048828125,3108.050048828125,3418588,3038.3150390625,2956.9216796875,3058.690896772876,2979.658528302533,0.00103062984402702,0.016515413722031577
2024-07-05,3107.64990234375,3197.0,3096.0,3177.25,3177.25,6134855,3065.200048828125,2963.760009765625,3080.2470973596255,2992.4063651862407,0.022264748020375924,0.015857358269546436
2024-07-08,3178.0,3217.60009765625,3165.050048828125,3201.800048828125,3201.800048828125,4750403,3097.08505859375,2971.8033447265625,3102.347633990262,3005.9156350986204,0.007726823142064632,0.0146164347295342
2024-07-09,3195.199951171875,3201.0,3161.0,3180.550048828125,3180.550048828125,3480001,3124.31005859375,2980.0716796875,3116.566254869873,3017.182371468266,-0.006636891647177512,0.015613455810907414
2024-07-10,3190.0,3195.0,3126.300048828125,3168.449951171875,3168.449951171875,3567289,3138.350048828125,2988.606681315104,3125.9996541975097,3026.9415701588214,-0.0038044041032173626,0.0112006794506442
2024-07-11,3175.0,3208.5,3141.0,3161.300048828125,3161.300048828125,5970473,3148.3700439453123,2997.931681315104,3132.4179077667122,3035.6098591052287,-0.002256593114593919,0.011149741745335217
2024-07-12,3169.0,3210.300048828125,3149.0,3193.449951171875,3193.449951171875,6462392,3154.6350341796874,3009.3900146484375,3143.514642931287,3045.793090851464,0.010169835778691017,0.00925346292231612
2024-07-15,3208.89990234375,3211.699951171875,3171.0,3194.449951171875,3194.449951171875,2664844,3162.0500244140626,3020.511678059896,3152.775608065939,3055.3838560334266,0.0003131409651913053,0.009087961093767548
2024-07-16,3187.0,3200.0,3138.25,3152.5,3152.5,4693419,3164.2650146484375,3024.9066813151044,3152.725497508495,3061.6494137086897,-0.013132135989949001,0.010310539925971291
2024-07-18,3152.0,3187.800048828125,3115.64990234375,3173.35009765625,3173.35009765625,6149187,3171.1150146484374,3037.533349609375,3156.4754248080867,3068.8559094472425,0.0066138295499602595,0.009945063052790581
2024-07-19,3172.0,3179.949951171875,3105.60009765625,3110.300048828125,3110.300048828125,6570195,3171.3400146484373,3046.4933512369794,3148.079901902639,3071.5297248911706,-0.019868607902636448,0.012171572659463455
2024-07-22,3074.5,3075.0,2998.550048828125,3001.35009765625,3001.35009765625,9837188,3153.7500244140624,3051.098356119792,3121.4017556760227,3067.002007005047,-0.035028759110531604,0.013953453029743773
2024-07-23,3002.0,3011.5,2926.0,2975.800048828125,2975.800048828125,9026022,3131.1500244140625,3052.295027669271,3094.928718067314,3061.1180097033102,-0.00851285188225026,0.013153411146007208
2024-07-24,2970.0,3019.0,2952.800048828125,2991.39990234375,2991.39990234375,5956681,3112.235009765625,3053.9150227864584,3076.1052970266655,3056.6200672930163,0.005242238476932615,0.013734917544041492
2024-07-25,2962.0,3000.949951171875,2954.14990234375,2984.800048828125,2984.800048828125,6259938,3093.87001953125,3056.2966878255206,3059.504342808749,3051.9865177146366,-0.0022062759012775324,0.01377288971008393
2024-07-26,2984.800048828125,3024.85009765625,2980.699951171875,3018.050048828125,3018.050048828125,4929970,3079.54501953125,3059.343359375,3051.9671984486354,3049.7970681090555,0.011139774677052294,0.014777878593723336
2024-07-29,3023.89990234375,3055.0,3023.550048828125,3040.199951171875,3040.199951171875,3769275,3064.22001953125,3063.0000244140624,3049.8276989437695,3049.177899274399,0.007339143481848609,0.01448937720356175
2024-07-30,3034.050048828125,3050.0,3020.0,3026.300048828125,3026.300048828125,4114104,3047.405029296875,3065.373356119792,3045.5499443772883,3047.7019089230266,-0.004572035578907285,0.014379389310104065
2024-07-31,3008.0,3020.89990234375,3002.300048828125,3010.85009765625,3010.85009765625,5028673,3033.2400390625,3067.0000244140624,3039.2408813370994,3045.324372712267,-0.005105227810394353,0.014115125851195783
2024-08-01,3024.0,3036.0,3008.60009765625,3030.60009765625,3030.60009765625,5382111,3018.9650390625,3070.7766927083335,3037.6698297587627,3044.374419482847,0.00655960919986498,0.014110393732748557
2024-08-02,3010.0,3018.64990234375,2986.550048828125,2998.64990234375,2998.64990234375,5134124,3007.8000244140626,3072.4850260416665,3030.5752975014875,3041.4244506351633,-0.010542530945342854,0.01326471357227122
2024-08-05,2960.0,2967.800048828125,2866.5,2894.64990234375,2894.64990234375,8523352,2997.1300048828125,3072.0266927083335,3005.8615892909893,3031.9551249389433,-0.03468227481931563,0.01317354606436353
2024-08-06,2910.300048828125,2955.0,2902.64990234375,2912.10009765625,2912.10009765625,5118093,2990.760009765625,3072.9983642578127,2988.8140453574,3024.2225425336082,0.006028430346056934,0.013364082527087312
2024-08-07,2938.0,2945.0,2923.0,2929.64990234375,2929.64990234375,4087284,2984.585009765625,3073.710026041667,2978.056928445827,3018.1210818761983,0.006026511486203701,0.01341403504775529
2024-08-08,2915.050048828125,2930.0,2891.85009765625,2898.25,2898.25,6193596,2975.9300048828127,3069.3833577473956,2963.546577819313,3010.3874636906376,-0.010717970880626315,0.013695568115204176
2024-08-09,2920.0,2953.0,2912.0,2948.60009765625,2948.60009765625,3124888,2968.985009765625,3065.6333577473956,2960.829035971483,3006.401182011,0.017372586097213816,0.014520119357176306
2024-08-12,2940.0,2946.0,2915.5,2921.25,2921.25,4089667,2957.0900146484373,3058.6483561197915,2953.632847613031,3000.9075573651294,-0.009275621227167963,0.014251677341161196
